track_id;title;artist;genre;popularity;release_year;lyrics;label_name
7vVJ8Wom7dKf13dgNiBYtU;Rock The Boat;Aaliyah;pop;67;2001;"Mmm, yeah, hmm
Huh-uh, hmm
Mmm, yeah
Boy, you know you make me float
Boy, you really get me high
Ooh, I feel like I'm on dope
'Cause you, you serve me on a regular (You serve me on a regular)
Boy, you need to tie this rope
Oh, before we drift any deeper (Before we drift any deeper)
Baby, now hold me close
Let's take this overboard now
I want you to rock the boat, rock the boat (Mmm)
Rock the boat, rock the boat (Yeah)
Work it in the middle, work the middle
Work the middle, work the middle
Change positions on me
New position (Oh), new position
Now stroke it, baby, stroke it for me (Yeah)
Stroke it for me, stroke it for me
Ooh, baby, I love your stroke
'Cause you, 'cause you get me where I'm going
'Cause you get me where I'm going, yeah
And truly you'll get my vote
'Cause I believe, I believe you know just what you're doing now
Baby, now we can coast (Let's coast, let's coast)
Let's don't get in a hurry
Oh, no, that's too slow
Hey, go 'head and put that thing in overdrive
I want you to rock the boat, rock the boat (Ooh)
Rock the boat, rock the boat (Hey)
Work it in the middle, work the middle
Work it, babe, work it, baby (Work the middle, work the middle)
Change positions on me
New position (Oh), new position
Now stroke it, baby, stroke it for me
Stroke it for me, stroke it for me
I want you to rock the boat, rock the boat
Rock the boat, rock the boat (Hey)
Work it in the middle, work the middle
Work the middle (Ooh), work the middle (Hey)
Change positions on me
New position (Ooh), new position
Now stroke it, baby, stroke it for me (Yeah)
Stroke it for me, stroke it for me
Stroke it for me
Mmm, stroke it, baby, stroke it, baby
Mmm, work it, baby, work it, baby
Oh, stroke it
There is something I want you to do for me
I want you to use yourself (Hey)
Like you've never, ever used to do before (Never)
To explore my body (Explore it, baby)
Until you reach the shore (Yeah)
I'll be calling, calling for more (Calling)
Rock the boat, rock the boat (Oh)
Rock the boat, rock the boat
Work it in the middle
Mmm, work it, baby, work it, baby (Work the middle, work the middle)
Change positions on me (Mmm, change)
New position, new position (Hey)
Now stroke it for me, stroke it for me (Baby)
Stroke it for me, stroke it for me
I want you to rock the boat, rock the boat (Ooh)
Rock the boat, rock the boat
Work it in the middle, work the middle (Mmm, work it, yeah)
Work the middle, work the middle
Change positions on me
New position, new position (Change)
Now stroke it for me, stroke it for me (Yeah)
Stroke it for me, stroke it for me
Rock the boat, rock the boat
Rock the boat, rock the boat
Work the middle, work the middle
Work the middle, work the middle
Change positions on me
New position, new position
Stroke it for me, stroke it for me
Stroke it for me, stroke it for me
Rock the boat, rock the boat
Rock the boat, rock the boat";fear
0mYoKqA23wUUj7BTEgNzjg;Shawty (feat. T Pain);Plies;hip-hop;67;2007;"Ay, what's happenin', homie?
This your lil' one Plies, man (Shawty, yeah, yeah, yeah)
Ay, Pain, I want you to tell 'em bout your shawty, homie
And I'ma tell 'em 'bout mine, dawg
Even though I'm not your man, you're not my girl, I'ma call you my shawty
'Cause I can't stand to see you treated bad, I beat his ass for my shawty
And we ain't did nothin' that we ain't supposed to do, 'cause you my shawty (Woah-oh)
Baby girl, you know I be home, keep me on the ringtone, shawty, yeah
Sing it to me girl
Soon as I seen her, shit, told her I'd pay for it
Lil' mama the baddest thing 'round here, she already know it
I pointed at the donk and told her, ""This supposed to be yours"" (Ha-ha)
Showed her a couple stacks and told her I'd let her blow it
The hottest nigga in the city, baby, you can't ignore it
I showed her I was a real nigga and she went for it
First time I caught her shit, she ain't even know how to throw it back
Now she an animal, I got her sex game right (Game right)
I taught her how to talk to me while she take pipe
And opened her up and showed her what a real nigga like
I told her, ""I 'on't usually do this, I 'on't fuck on the first night
'Cause after I beat ya, baby, I'm liable to fuck up ya whole life"" (Ha!)
I got her trained, now she suck me with ice
I call her, ""My Lil' Bust-It-Baby"", 'cause she keep it tight
Whenever I tell her to bust, ain't gotta tell her twice
Whenever I wanna get off, she know how to get me right
Even though I'm not your man, you're not my girl, I'ma call you my shawty
'Cause I can't stand to see you treated bad, I beat his ass for my shawty
And we ain't did nothin' that we ain't supposed to do, 'cause you my shawty (Woah-oh)
Baby girl, you know I be home, keep me on the ringtone, shawty, yeah
Sing it to me girl
Ohh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
Shawty, yeah
Oh-oh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
(Shawty, yeah) Shawty, whoa, w-w-wh-oa, oh
I love her to show off, 'cause all the dope boys want her
Know why they wanna beat bae, look all that ass on her
Look at how that pussy sit up in them shorts, you gotta want her
Love when she act like she bowlegged and bend the corner
She proud to be fuckin' me, 'cause I'm stuntin' on 'em
It feel good to be fuckin' a real nigga, don't it?
Ain't called her in two days, gotta let her mind wonder
But when she miss me, she call to tell me to jump on her
That's why I don't mind breakin' her off, 'cause she ain't with the drama
If you done ripped her before, you know how to cuff lil' mama
You know she gotta be somethin' 'cause I done beat her Honda
Bae snatchin', not now, I'm tellin' ya, I promise (Bae snatchin', I promise)
I exposed her to real, and now she hate lame
'Member she used to run from me, now she like pain
She call me sometimes just to ask me is it a thang
Ever since I ran up in shawty, she ain't been the same (Ain't been the same)
Even though I'm not your man, you're not my girl, I'ma call you my shawty
'Cause I can't stand to see you treated bad, I beat his ass for my shawty
And we ain't did nothin' that we ain't supposed to do, 'cause you my shawty (Woah-oh)
Baby girl, you know I be home, keep me on the ringtone, shawty, yeah
Sing it to me girl
Oh-oh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
Shawty, yeah
Oh-oh (Whoa), oh-oh, oh-oh, oh-oh (Whoa)
Oh-oh, oh-oh (Wh-oa-wh-oa, wh-oa), oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh (Whoa)
(Shawty, yeah) Shawty, whoa, w-w-wh-oa, oh";disgust
6IwKcFdiRQZOWeYNhUiWIv;No One;Alicia Keys;pop;74;2007;"I just want you close
Where you can stay forever
You can be sure
That it will only get better
You and me together
Through the days and nights
I don't worry 'cause
Everything's gonna be alright
People keep talking, they can say what they like
But all I know is everything's gonna be alright
No one, no one, no one
Can get in the way of what I'm feelin'
No one, no one, no one
Can get in the way of what I feel for you, you, you
Can get in the way of what I feel for you
When the rain is pouring down
And my heart is hurting
You will always be around
This I know for certain
You and me together
Through the days and nights
I don't worry 'cause
Everything's gonna be alright
People keep talking, they can say what they like
But all I know is everything's gonna be alright
No one, no one, no one
Can get in the way of what I'm feelin'
No one, no one, no one
Can get in the way of what I feel for you, you, you
Can get in the way of what I feel
I know some people search the world
To find something like what we have
I know people will try, try to divide, something so real
So 'til the end of time, I'm telling you there ain't
No one, no one, no one
Can get in the way of what I'm feelin'
No one, no one, no one
Can get in the way of what I feel for you
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh
Oh, oh-oh-oh-oh-oh, oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh, oh";fear
5NbasL13ZyTu02X1R5XILi;Ordinary Man;Chinese Man;hip-hop;58;2009;"ContributorOrdinary Man Lyrics
Have you ever met a man of good character where women are concerned?
Well, I haven′t
I find that the moment a woman makes friends with me
She becomes jealous, exacting
Suspicious, and a damn nuisance
And I find that the moment I make friends with a woman
I become selfish and tyrannical
Then you might know me";disgust
7cucVWdmNeaPJuo7WkxaZ8;Boys in the Better Land;Fontaines D.C.;rock;65;2019;"You're not alive until you start kicking
When the room is spinning and the words aren't sticking
And the radio is all about a runaway model with a face like sin and a heart like a James Joyce novel
Saying ""Sister, sister, how I missed ya, missed ya
Let's go wrist to wrist and take the skin off of the blister""
If you're a rockstar, pornstar, superstar, doesn't matter what you are
Get yourself a good car, get outta here
Well
But the boys in the better land
You're always talking 'bout the boys in the better land
The boys in the better land
But the boys in the better land
You're always talking 'bout the boys in the better land
The boys in the better land
Driver's got names to fill two double barrels
He spits out ""Brits out"", only smokes Carrolls
And he's refreshing the world in mind, body and spirit
Mind body and spirit, you better hear it and fear it
Oh, that's the spirit
Saying ""Sister, sister, how I missed ya, missed ya
Let's go wrist to wrist and take the skin off of the blister""
If you're a rockstar, pornstar, superstar, doesn't matter what you are
Get yourself a good car, get outta here
Yeah
But the boys in the better land
You're always talking 'bout the boys in the better land
The boys in the better land
But the boys in the better land
You're always talkin' about the boys in the better land
The boys in the better land
Driver's got names to fill two double barrels
He spits out ""Brits out"", only smokes Carrolls
And he's refreshing the world in mind, body and spirit
Mind body and spirit, you better hear it and fear it
Oh, that's the spirit
Saying ""Sister, sister, how I missed ya, missed ya
Let's go wrist to wrist and take the skin off of the blister""
If you're a rockstar, pornstar, superstar, doesn't matter what you are
Get yourself a good car, get outta here
Yeah
But the boys in the better land
You're always talking 'bout the boys in the better land
The boys in the better land
But the boys in the better land
You're always talkin' about the boys in the better land
The boys in the better land";sadness
32FcjEWPn4aSRqJ6loL01b;Burnin' It Down;Jason Aldean;rock;72;2014;"You slip your finger through the tear in my t-shirt
You stirrin' up dirty in the back of my mind
You keep on flirtin', 'cause you know that it's workin'
You stuck in my head girl writing the lines
Couldn't sing this song without you if I tried
Let's light it up like it's our last night
We're just hanging around
Burnin' it down
Sippin' on some cold Jack Daniel's
Jammin' to some old Alabama with you baby
Laying right here naked in my bed
I'm just doing my thing
You love it when I sing
Say it makes you feel like an angel
We about to get a little tangled up right about now
So girl let's keep burnin' it down
Burnin' it down, burnin' it down
Girl when you want it
You know that I'm on it
You know that I love lovin' up on you
Let's hit the switch and let our shadows dance
And light it up like it's our last chance
We're just hanging around
Burnin' it down
Sippin' on some cold Jack Daniel's
Jammin' to some old Alabama with you baby
Laying right here dreamin' in my bed
I'm just doing my thing
You love it when I sing
Say it makes you feel like an angel
We about to get a little tangled up right about now
So girl let's keep burnin' it down
Burnin' it down, burnin' it down, burnin' it down
Burnin' it down, burnin' it down, burnin' it down
I wanna rock it all night
Baby girl will you rock it out with me (with me)
I wanna crawl through the dark
Just to feel your heartbeat against me (against me)
I wanna rock it all night
Baby girl will you rock it out with me (with me)
I wanna crawl through the dark
Just to feel your heartbeat against me  (against me)
We're just hanging around
Burnin' it down
Sippin' on some cold Jack Daniel's
Jammin' to some old Alabama with you baby
Laying right here naked in my bed
I'm just doing my thing
You love it when I sing
Say it makes you feel like an angel
We about to get a little tangled up right about now
So girl let's keep burnin' it down
Burnin' it down, burnin' it down, burnin' it down
Burnin' it down, burnin' it down, burnin' it down
I wanna rock it all night
Baby girl will you rock it out with me (with me)
I wanna crawl through the dark
Just to feel your heartbeat against me";anger
6or1bKJiZ06IlK0vFvY75k;Rap God;Eminem;hip-hop;78;2013;"""Look, I was gonna go easy on you not to hurt your feelings""
""But I'm only going to get this one chance"" (Six minutes—, six minutes—)
""Something's wrong, I can feel it"" (Six minutes, Slim Shady, you're on!)
""Just a feeling I've got, like something's about to happen, but I don't know what. 
If that means what I think it means, we're in trouble, big trouble; 
And if he is as bananas as you say, I'm not taking any chances""
""You are just what the doc ordered""
I'm beginnin' to feel like a Rap God, Rap God
All my people from the front to the back nod, back nod
Now, who thinks their arms are long enough to slap box, slap box?
They said I rap like a robot, so call me Rap-bot
But for me to rap like a computer it must be in my genes
I got a laptop in my back pocket
My pen'll go off when I half-cock it
Got a fat knot from that rap profit
Made a livin' and a killin' off it
Ever since Bill Clinton was still in office
With Monica Lewinsky feelin' on his nutsack
I'm an MC still as honest
But as rude and as indecent as all hell
Syllables, skill-a-holic (Kill 'em all with)
This flippity dippity-hippity hip-hop
You don't really wanna get into a pissin' match
With this rappity brat, packin' a MAC in the back of the Ac'
Backpack rap crap, yap-yap, yackety-yack
And at the exact same time, I attempt these lyrical acrobat stunts while I'm practicin' that
I'll still be able to break a motherfuckin' table
Over the back of a couple of faggots and crack it in half
Only realized it was ironic, I was signed to Aftermath after the fact
How could I not blow? All I do is drop F-bombs
Feel my wrath of attack
Rappers are havin' a rough time period, here's a maxi pad
It's actually disastrously bad for the wack
While I'm masterfully constructing this masterpièce
'Cause I'm beginnin' to feel like a Rap God, Rap God
All my people from the front to the back nod, back nod
Now, who thinks their arms are long enough to slap box, slap box?
Let me show you maintainin' this shit ain't that hard, that hard
Everybody want the key and the secret to rap immortality like Ι have got
Well, to be truthful the blueprint's
Simply rage and youthful exuberance
Everybody loves to root for a nuisance
Hit the Earth like an asteroid
Did nothing but shoot for the Moon since (Pew!)
MCs get taken to school with this music
'Cause I use it as a vehicle to ""bus the rhyme""
Now I lead a new school full of students
Me? I'm a product of Rakim
Lakim Shabazz, 2Pac, N.W.A, Cube, hey Doc, Ren
Yella, Eazy, thank you, they got Slim
Inspired enough to one day grow up, blow up and be in a position
To meet Run–D.M.C., and induct them
Into the motherfuckin' Rock and Roll Hall of Fame
Even though I'll walk in the church and burst in a ball of flames
Only Hall of Fame I'll be inducted in is the alcohol of fame
On the wall of shame
You fags think it's all a game, 'til I walk a flock of flames
Off a plank and, tell me what in the fuck are you thinkin'?
Little gay-lookin' boy
So gay I can barely say it with a straight face, lookin' boy (Ha-ha!)
You're witnessin' a mass-occur
Like you're watching a church gathering take place, lookin' boy
""Oy vey, that boy's gay!""—that's all they say, lookin' boy
You get a thumbs up, pat on the back
And a ""way to go"" from your label every day, lookin' boy
Hey, lookin' boy! What you say, lookin' boy?
I get a ""hell yeah"" from Dre, lookin' boy
I'ma work for everything I have, never asked nobody for shit
Get outta my face, lookin' boy!
Basically, boy, you're never gonna be capable
Of keepin' up with the same pace, lookin' boy, 'cause—
I'm beginnin' to feel like a Rap God, Rap God
All my people from the front to the back nod, back nod
The way I'm racin' around the track, call me NASCAR, NASCAR
Dale Earnhardt of the trailer park, the White Trash God
Kneel before General Zod
This planet's Krypton—no, Asgard, Asgard
So you'll be Thor and I'll be Odin
You rodent, I'm omnipotent
Let off, then I'm reloadin'
Immediately with these bombs I'm totin'
And I should not be woken
I'm the walkin' dead, but I'm just a talkin' head, a zombie floatin'
But I got your mom deep-throatin'
I'm out my Ramen Noodle
We have nothin' in common, poodle
I'm a Doberman, pinch yourself in the arm and pay homage, pupil
It's me, my honesty's brutal
But it's honestly futile if I don't utilize what I do though
For good at least once in a while
So I wanna make sure somewhere in this chicken scratch I scribble and doodle enough rhymes
To maybe try to help get some people through tough times
But I gotta keep a few punchlines
Just in case 'cause even you unsigned
Rappers are hungry lookin' at me like it's lunchtime
I know there was a time where once I
Was king of the underground
But I still rap like I'm on my Pharoahe Monch grind
So I crunch rhymes, but sometimes when you combine
Appeal with the skin color of mine
You get too big and here they come tryin'
To censor you like that one line
I said on ""I'm Back"" from The Mathers LP 1 when I
Tried to say I'll take seven kids from Columbine
Put 'em all in a line, add an AK-47, a revolver and a 9
See if I get away with it now that I ain't as big as I was, but I'm
Morphin' into an immortal, comin' through the portal
You're stuck in a time warp from 2004 though
And I don't know what the fuck that you rhyme for
You're pointless as Rapunzel with fuckin' cornrows
You write normal? Fuck being normal!
And I just bought a new raygun from the future
Just to come and shoot ya, like when Fabolous made Ray J mad
'Cause Fab said he looked like a fag at Mayweather's pad
Singin' to a man while he played piano
Man, oh man, that was a 24/7 special on the cable channel
So Ray J went straight to the radio station
The very next day, ""Hey Fab, I'ma kill you!""
Lyrics comin' at you at supersonic speed (J.J. Fad)
Uh, summa-lumma, dooma-lumma, you assumin' I'm a human
What I gotta do to get it through to you? I'm superhuman
Innovative and I'm made of rubber so that anything you say is ricochetin' off of me and it'll glue to you and
I'm devastating, more than ever demonstrating
How to give a motherfuckin' audience a feeling like it's levitating
Never fading, and I know the haters are forever waiting
For the day that they can say I fell off, they'll be celebrating
'Cause I know the way to get 'em motivated
I make elevating music, you make elevator music
""Oh, he's too mainstream.""
Well, that's what they do when they get jealous, they confuse it
""It's not hip-hop, it's pop,""—'cause I found a hella way to fuse it
With rock, shock rap with Doc
Throw on ""Lose Yourself"" and make 'em lose it
""I don't know how to make songs like that
I don't know what words to use.""
Let me know when it occurs to you
While I'm rippin' any one of these verses that versus you
It's curtains, I'm inadvertently hurtin' you
How many verses I gotta murder to
Prove that if you were half as nice, your songs you could sacrifice virgins too?!
Ugh, school flunky, pill junkie
But look at the accolades these skills brung me
Full of myself, but still hungry
I bully myself 'cause I make me do what I put my mind to
And I'm a million leagues above you
Ill when I speak in tongues, but it's still tongue-in-cheek, fuck you
I'm drunk, so, Satan, take the fucking wheel
I'ma sleep in the front seat
Bumpin' Heavy D and the Boyz, still ""Chunky but Funky""
But in my head there's something I can feel tugging and struggling
Angels fight with devils and here's what they want from me
They're askin' me to eliminate some of the women hate
But if you take into consideration the bitter hatred
I have, then you may be a little patient
And more sympathetic to the situation
And understand the discrimination
But fuck it, life's handin' you lemons? Make lemonade then!
But if I can't batter the women
How the fuck am I supposed to bake 'em a cake then?
Don't mistake him for Satan
It's a fatal mistake if you think I need to be overseas and take a vacation
To trip a broad, and make her fall on her face and
Don't be a retard—be a king? Think not
Why be a king when you can be a god?";fear
7k97NZTpES8UV88YahNgEB;3 Peat;Lil Wayne;hip-hop;57;2008;"Yessir!
They can't stop me
Even if they stopped me...
Hahahah, yeah
I'm on it, ooh, I'm on it
I'm so on it, and however you want it
You can get it tonight ho, and all night ho
I get the beat from (Maestro), a-fuckin' right, ho!
I might go crazy on these niggas, I don't give a motherfuck
Run up in a nigga house and shoot his grandmother up
What! What! I don't give a motherfuck
Get your baby kidnapped and your baby-mother fucked
It's Tha Carter 3, bitch, better put your supper up
Hollygrove, I throw it up like I'm trying to lose my gut
Fuck is up? Beat him up like a million uppercuts
Got a million duffled up for the fuck of it, shit
Get on my level? You can't get on my level
You gon' need a space shuttle or a ladder that's forever
However, I'm better, if not now, then never
Don't you ever fix your lips unless you 'bout to suck my dick
Bitch, swallow my words, taste my thoughts
And if it's too nasty, spit it back at me
Two more inches, I'd have been in that casket
According to the doctor, I could've died in traffic
Bounce right back on them bitches, like Magic
Abracadabra, I'm up, like Viagra
I just do this shit for my clique, like Adam Sandler
I control hip-hop, and I'ma keep it on my channel
Watch me! Bitch, watch me! Bitch, watch me!
But they cannot-see me, like Hitler
It's the New Orleans nightmare
Money so old, it's growing white hair
Young Money, baby! Yeah, we right here
I'ma make sure we ball 'til we fall like tears
And mama, don't cry, your son can handle his
I got her out the hood and put up in the hills, yeah
When I was fourteen, I told my mom we would see better days
And sure enough, I got Miss Cita in a better place
When I was fourteen, I told my mom we would see better days
And sure enough, we did exactly what I said
I tell my girl, ""When you fuck me, better fuck me good
'Cause if another girl could, she gon' fuck me good""
No sitting at the table if you bringing nothing to it
And I get straight to it like it's nothing to it
Yeah, I got game like Stuart
Scott, fresh out the ESPN shop
And when SportsCenter poppin', everything stoppin'
But you can't fool me, I know what you watchin'
Me! You watch me!
You watch me! 'Cause I be
Weezy, must-see TV, C3
Nigga, that's me, and I'm me
I'm me, times three
So retreat, or suffer defeat
I'm back, 3-Peat!
C3!";anger
0jr6tT2vc4cIFPHb6wufG3;Promise (feat. Usher);Romeo Santos;hip-hop;72;2012;"He perdido el balance por tu amor
En tus manos yo caí, tienes control sobre mí
Tu cuerpo es la cárcel y yo un prisionero
Y jamás quiero salir, condenado y soy feliz
Try to keep my balance but I still fall
But how I fall so hard
Right into your arms, I swear girl
Wrapped inside you, baby, and it’s so warm, yeah, yeah, yeah
Love without a cause
Leaves me trapped inside my own bars
Quiero ser tuyo enterito pero tengo miedo
Prométeme que no me vas a dejar sin tu amor
(Talk to her Usher)
I’ll give you my heart, girl, but you got to promise
Prométeme, mami
Promise you'll hold me (Hold me)
Oh touch me (Touch me)
Love me
Way past forever
Hasta siempre (Forever)
Woh-oh-oh
Escucha las palabras de Romeo
Oh-oh, oh
Yeah, man
Usher, baby
Romeo
Yo tan joven padezco del corazón
Y por tu amor sufriría mil años y con mucho honor (Don't die baby)
Uh-uh-uh
I'm trying to be calm but my chest keeps pounding
Trying to swim but it’s like I’m drowning
All I've got for you love
Oh baby
Quiero ser tuyo enterito pero tengo miedo
Prométeme que no me vas a dejar sin tu amor (Usher)
I’ll give you my heart, girl, but you got to promise
Ay, prométeme, mami
Promise you'll hold me (Hold me)
Oh touch me (Touch me)
Love me
Way past forever
You need this in your life
Yeah, man
Two kings
Revolutionary
Hey yo' Romeo, talk to her
Hey
Temo que me dejes en el abandono
Y tú eres mi oxígeno y mi todo
But I realize that its worth running a race
When the finish line is you
Quiero ser tuyo enterito pero tengo miedo (Oh-oh, yeah, yeah)
Prométeme que no me vas a dejar sin tu amor (Oh-oh-oh-oh)
If I’ll give you my heart, girl, you got to promise
(Promise that you'll love me, baby)
Promise you'll hold me
Touch me (Oh touch me)
Love me (Oh-oh-oh)
Way past forever
Quiero ser tuyo enterito pero tengo miedo
(Turn the lights off)
Prométeme que no me vas a dejar sin tu amor";sadness
57wp7VFnV8X0pSVnYArGeJ;Whatever She Wants;Bryson Tiller;hip-hop;81;2024;"Nah, we just gettin' started
It's Slum Tiller, Volume 2, nigga
My boy Tylian snapped on this shit
We got this motherfucker goin' crazy and we don't even know-
Can't see yo' at, peace, nigga, you know what time it is
Uh
I'ma take her bougie ass to Rodeo and then let her pick up whatever she want
CC, Gucci, hit Bottega, whatever she want
She piss me off, somehow she still get whatever she want
Talking 'bout her nails, I'm finna nail her ass at home
Hit it in the shower, made her tell me where she want (Huh)
Like I'm singin' Mase, I made her tell me what she want (Huh, huh)
(Huh-huh, huh-huh-huh, wow)
She on a power trip again
I know pussy power got me buyin' shit again
Friends ain't jackin' me, you must be lyin' to your friends
They know I'm a beast, I wake the giants up again (Huh-huh, huh-huh-huh)
Shinin' once again
Ran it up, I told lil' mama, ""Slide in my DMs"" (Huh, uh)
Now I'm right back in, oh
Locked in
Shawty got that dress on so the block is hot again
Thick so when I hit it sound like Flocka adlibs (Baow-baow, baow-baow-baow)
Got her ass again
Then she got to trippin' over nothin' yet again
Got a nigga feelin' like a sucker yet again
Close off my emotion then I rush to let her in
Hurry up and let her in (Huh)
I'ma take her bougie ass to Rodeo and then let her pick up whatever she want
CC, Gucci, hit Bottega, whatever she want
She piss me off, somehow she still get whatever she want
Talking 'bout her nails, I'm finna nail her ass at home
Hit it in the shower, made her tell me where she want (Want)
Like I'm singin' Mase, I made her tell me what she want (Huh-huh, huh-huh, huh-huh)
(Oh-oh, oh-oh, oh-oh, oh, I)
I'm already knowin' (I)
She spoiled as a motherfucker
Whatever
Huh
Spoil her ass again
Take her to the dealership, the Porsche got a twin, huh
Patek got a beam, huh, hold it to the lens
Put the ice I bought you on and show it to your friends, huh
Shop until we lean, huh
Bae, let's make it even (Ayy)
She don't hold a damn thing, she spicy like Tajin (Hot, hot, hot, hot, hot)
Ha, yeah, she spicy like Tajin, ayy, look, bae, don't make no sense
I'm finna take her bougie ass to Rodeo and then let her pick up whatever she want
CC, Gucci, hit Bottega, whatever she want
She piss me off, somehow she still get whatever she want (Uh-huh)
Talking 'bout her nails, I'm finna nail her ass at home
Hit it in the shower, made her tell me where she want (Huh)
Like I'm singin' Mase, I made her tell me what she want (Huh-huh, huh-huh, huh-huh)";anger
0mnBhXXnKQoCCXKF5L45ad;Seriously;Katchafire;hip-hop;51;2006;"Since I’ve heard from thee
Since you dropped me a line
Well I know
What you’ve been going through
And I know
What I’ve been telling you
Girl seriously give me another one
Wo yeah
I happen to know what’s gonna happen next
The rhythm will pull you into this here jam
I reckon the rhythm just can’t stop you moving
And everywhere you look people be dancing near - yeah
I don’t drive no flashy car
I don’t wear no flashy ring girl
You don’t see me trying bling bling girl yeah
Give me another one…";fear
3GpbwCm3YxiWDvy29Uo3vP;Right Round;Flo Rida;pop;82;2009;"You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down
Hey, walk out of the house with my swagger
Hop in, there we go, I got places to go
People to see, time is precious
I look at my Cartier, outta control
Just like my mind where I'm goin'
No women, no shorties, no nothin' but clothes
No stoppin' now, my Pirellis on roll
I like my jewelry that's always on gold
I know the storm is comin'
My pockets keep tellin' me it's gonna shower
Call up my homies
It's on and poppin tonight 'cause it's meant to be ours
We keep a fadeaway shot
'Cause we be ballin', it's platinum Patron that be ours
Lil' mama, I owe you just like the flowers
Girl, you the truth with all of that goody power, 'cause
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found
It's going down, down
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found
It's going down, down
Hey, shawty must know I'm the man
My money love her like a number one fan
Don't open my mouth, let her talk to my bands
My Benjamin Frank-a-lins
A couple of grands, I got rubberbands
My paper planes making her dance
Get dirty all night, that's part of my plan
We building castles that's made out of sand
She's amazing, her fire blazing, hotter than cajun
Girl, won't you move a lil' closer?
Time to get paid, it's maximum wage
That body belongs on a poster
I'm in a daze, that bottom is waving at me
Like, dammit, I know you
Doing a show like a gun out of holster
Tell me whatever then I'll be your chauffeur, 'cause
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found
It's going down, down
From the top of the pole I watch her go down
She got me throwing my money around
Ain't nothing more beautiful to be found
It's going down, down
Yeah, I'm spending my money (Hey)
I'm outta control (Hey)
Somebody help me
She's taking my bank roll
But I'm king of the club (Hey)
And I'm wearing the crown
Popping these bottles, touching these models
Watching they asses go down, down
Down, down, down, down, down, down, down, down
Nwod, down, down, down, nwod, nwod, nwod, nwod
You spin my head right round, right round
When you go down, when you go down, down
You spin my head right round, right round
When you go down, when you go down, down (Hey)
You spin my head right round, right round (Hey)
When you go down, when you go down, down (Hey)
You spin my head right round, right round (Hey)
When you go down, when you go down, down (Hey)";fear
2ovm5VZJ36s3HKF8nkcIZI;Sexy Lady;MC Magic;hip-hop;60;2006;"Quiero que sepas que todos los dias
Solo pienso en ti
Eres la reina de mi vida
Mi corazon es para ti (Mi Amor)
I wanna treat you like a queen
I wanna love you tonight
Sexy lady with the pretty brown eyes let me know if you down to ride
I remember when i met you
You was standing with your friends at the bar looking so fly
From the hotel sweet to the bubbles in the bath tub
No matter what you want to do i got your back love
Let me give it to you baby let me rub your back
As a matter of a fact
With the lights down low with the beat thats slow imma make you loose control
Let me touch them private places
Homerun hit like four bases
Making all them sexy faces
Damn girl you drive me crazy
I won't stop until the panties drop
Foggy windows in the parking lot
Holiday inn or the Marriott
Dime lo que quieras i make it real hot
(Chorus)
Quiero que sepas que todos los dias
Solo pienso en ti
Eres la reina de mi vida
Mi corazon es para ti (Mi Amor)
I wanna treat you like a queen
I wanna love you tonight
Sexy lady with the pretty brown eyes let me know if you down to ride
(let me know girl)
Let me treat that body like a playground
From the top of the slide to the merry-go-round
Dont stop 'till you get enough
Till your eyes roll back and your legs lock up
Ooh wee i know you like that feeling when im killing
That kitty kat kat and i break your back and you lose your breath like a cardiac
Must be that sex maniac in me
Gotta hit it one time or maybe three
You know that i gotta make it hotter than a hundred degrees
Tell me one thing
In the morning when you wake up
What you wanna do
Yo quiero hacer el amor with nobody else but you
(Chorus)
I told you lady that I'm gonna love you so right
Let me touch that body in the places that nobody's ever touched before
Let me just love you right let me show you what i feel
You're my one and only lady and that's why our love is so so real
(Chorus)
Come on now
M A G I C C I T Y
Nasty boy records dot com
From NBK to NB Ridaz to the magic city
Another one baby come on
M A G I C C I T Y";joy
